Time(s)	Dev_X_m	Y_vert_m	Z_long_m	Px	Py	Pz	S_Rady	S_Dikey	S_Long
4.223000e-05	-1.105487e-08	-2.627444e-03	-7.575620e+03	-3.843426e-28	7.724786e-25	-3.744957e-19	-4.729838e-07	6.678402e-06	-1.000000e+00
4.224000e-05	-1.288755e-08	-2.623744e-03	-7.577414e+03	-3.808129e-28	7.724786e-25	-3.744957e-19	-4.729784e-07	6.678402e-06	-1.000000e+00
4.225000e-05	-1.470295e-08	-2.620044e-03	-7.579208e+03	-3.770644e-28	7.724786e-25	-3.744957e-19	-4.729729e-07	6.678402e-06	-1.000000e+00
4.226000e-05	-1.649978e-08	-2.616343e-03	-7.581002e+03	-3.730974e-28	7.724786e-25	-3.744957e-19	-4.729674e-07	6.678402e-06	-1.000000e+00
4.227000e-05	-1.827691e-08	-2.612643e-03	-7.582796e+03	-3.689131e-28	7.724786e-25	-3.744957e-19	-4.729619e-07	6.678402e-06	-1.000000e+00
4.228000e-05	-2.003358e-08	-2.608943e-03	-7.584590e+03	-3.645142e-28	7.724786e-25	-3.744957e-19	-4.729564e-07	6.678402e-06	-1.000000e+00
4.229000e-05	-2.176887e-08	-2.605242e-03	-7.586383e+03	-3.599041e-28	7.724786e-25	-3.744957e-19	-4.729508e-07	6.678402e-06	-1.000000e+00
4.230000e-05	-2.426104e-08	-2.516119e-03	-7.588177e+03	-6.905025e-28	3.572964e-23	-3.744957e-19	-4.758453e-07	3.088971e-04	-1.000000e+00
4.231000e-05	-2.770990e-08	-2.344968e-03	-7.589971e+03	-7.492912e-28	3.572964e-23	-3.744957e-19	-4.763931e-07	3.088971e-04	-1.000000e+00
4.232000e-05	-3.143886e-08	-2.173817e-03	-7.591765e+03	-8.076446e-28	3.572964e-23	-3.744957e-19	-4.769409e-07	3.088971e-04	-1.000000e+00
4.233000e-05	-3.544670e-08	-2.002667e-03	-7.593559e+03	-8.655317e-28	3.572964e-23	-3.744957e-19	-4.774886e-07	3.088971e-04	-1.000000e+00
4.234000e-05	-3.973039e-08	-1.831516e-03	-7.595353e+03	-9.229172e-28	3.572964e-23	-3.744957e-19	-4.780363e-07	3.088971e-04	-1.000000e+00
4.235000e-05	-4.428763e-08	-1.660365e-03	-7.597147e+03	-9.797676e-28	3.572964e-23	-3.744957e-19	-4.785840e-07	3.088971e-04	-1.000000e+00
4.236000e-05	-4.911603e-08	-1.489214e-03	-7.598941e+03	-1.036051e-27	3.572964e-23	-3.744957e-19	-4.791317e-07	3.088971e-04	-1.000000e+00
4.237000e-05	-5.238341e-08	-1.367517e-03	-7.600735e+03	-3.735642e-28	1.669465e-23	-3.744957e-19	-4.734699e-07	1.443320e-04	-1.000000e+00
4.238000e-05	-5.418589e-08	-1.287547e-03	-7.602528e+03	-3.789889e-28	1.669465e-23	-3.744957e-19	-4.735847e-07	1.443320e-04	-1.000000e+00
4.239000e-05	-5.601393e-08	-1.207577e-03	-7.604322e+03	-3.841939e-28	1.669465e-23	-3.744957e-19	-4.736996e-07	1.443320e-04	-1.000000e+00
4.240000e-05	-5.786623e-08	-1.127606e-03	-7.606116e+03	-3.891763e-28	1.669465e-23	-3.744957e-19	-4.738143e-07	1.443320e-04	-1.000000e+00
4.241000e-05	-5.974202e-08	-1.047636e-03	-7.607910e+03	-3.939337e-28	1.669465e-23	-3.744957e-19	-4.739291e-07	1.443320e-04	-1.000000e+00
4.242000e-05	-6.164001e-08	-9.676662e-04	-7.609704e+03	-3.984627e-28	1.669465e-23	-3.744957e-19	-4.740439e-07	1.443320e-04	-1.000000e+00
4.243000e-05	-6.355914e-08	-8.876961e-04	-7.611498e+03	-4.027609e-28	1.669465e-23	-3.744957e-19	-4.741586e-07	1.443320e-04	-1.000000e+00
4.244000e-05	-6.790550e-08	-7.761824e-04	-7.613292e+03	-1.289955e-27	2.815648e-23	-3.744957e-19	-4.819091e-07	2.434242e-04	-1.000000e+00
4.245000e-05	-7.415473e-08	-6.413082e-04	-7.615086e+03	-1.319022e-27	2.815648e-23	-3.744957e-19	-4.822467e-07	2.434242e-04	-1.000000e+00
4.246000e-05	-8.054110e-08	-5.064341e-04	-7.616880e+03	-1.347325e-27	2.815648e-23	-3.744957e-19	-4.825843e-07	2.434242e-04	-1.000000e+00
4.247000e-05	-8.706115e-08	-3.715599e-04	-7.618674e+03	-1.374848e-27	2.815648e-23	-3.744957e-19	-4.829219e-07	2.434242e-04	-1.000000e+00
4.248000e-05	-9.371129e-08	-2.366858e-04	-7.620467e+03	-1.401574e-27	2.815648e-23	-3.744957e-19	-4.832594e-07	2.434242e-04	-1.000000e+00
4.249000e-05	-1.004876e-07	-1.018116e-04	-7.622261e+03	-1.427488e-27	2.815648e-23	-3.744957e-19	-4.835968e-07	2.434242e-04	-1.000000e+00
4.250000e-05	-1.073857e-07	3.306256e-05	-7.624055e+03	-1.452575e-27	2.815648e-23	-3.744957e-19	-4.839342e-07	2.434242e-04	-1.000000e+00
4.251000e-05	-1.101098e-07	1.712755e-04	-7.625849e+03	-1.775707e-31	2.931837e-23	-3.744957e-19	-4.715040e-07	2.534691e-04	-1.000000e+00
4.252000e-05	-1.101774e-07	3.117153e-04	-7.627643e+03	-2.786386e-29	2.931837e-23	-3.744957e-19	-4.718703e-07	2.534691e-04	-1.000000e+00
4.253000e-05	-1.103771e-07	4.521551e-04	-7.629437e+03	-5.553382e-29	2.931837e-23	-3.744957e-19	-4.722365e-07	2.534691e-04	-1.000000e+00
4.254000e-05	-1.107091e-07	5.925949e-04	-7.631231e+03	-8.317114e-29	2.931837e-23	-3.744957e-19	-4.726028e-07	2.534691e-04	-1.000000e+00
4.255000e-05	-1.111735e-07	7.330347e-04	-7.633025e+03	-1.107606e-28	2.931837e-23	-3.744957e-19	-4.729691e-07	2.534691e-04	-1.000000e+00
4.256000e-05	-1.117702e-07	8.734744e-04	-7.634819e+03	-1.382860e-28	2.931837e-23	-3.744957e-19	-4.733354e-07	2.534691e-04	-1.000000e+00
4.257000e-05	-1.124983e-07	1.013914e-03	-7.636612e+03	-1.657309e-28	2.931837e-23	-3.744957e-19	-4.737017e-07	2.534691e-04	-1.000000e+00
4.258000e-05	-1.179784e-07	1.110657e-03	-7.638406e+03	-1.694024e-27	1.502224e-23	-3.744957e-19	-4.870458e-07	1.298733e-04	-1.000000e+00
4.259000e-05	-1.260800e-07	1.182616e-03	-7.640200e+03	-1.688472e-27	1.502224e-23	-3.744957e-19	-4.871371e-07	1.298733e-04	-1.000000e+00
4.260000e-05	-1.341528e-07	1.254575e-03	-7.641994e+03	-1.681941e-27	1.502224e-23	-3.744957e-19	-4.872283e-07	1.298733e-04	-1.000000e+00
4.261000e-05	-1.421919e-07	1.326534e-03	-7.643788e+03	-1.674436e-27	1.502224e-23	-3.744957e-19	-4.873194e-07	1.298733e-04	-1.000000e+00
4.262000e-05	-1.501928e-07	1.398493e-03	-7.645582e+03	-1.665960e-27	1.502224e-23	-3.744957e-19	-4.874105e-07	1.298733e-04	-1.000000e+00
4.263000e-05	-1.581510e-07	1.470452e-03	-7.647376e+03	-1.656519e-27	1.502224e-23	-3.744957e-19	-4.875016e-07	1.298733e-04	-1.000000e+00
4.264000e-05	-1.660616e-07	1.542411e-03	-7.649170e+03	-1.646118e-27	1.502224e-23	-3.744957e-19	-4.875926e-07	1.298733e-04	-1.000000e+00
4.265000e-05	-1.667038e-07	1.682202e-03	-7.650964e+03	5.940559e-28	3.615201e-23	-3.744957e-19	-4.684119e-07	3.125486e-04	-1.000000e+00
4.266000e-05	-1.639619e-07	1.855376e-03	-7.652758e+03	5.506023e-28	3.615201e-23	-3.744957e-19	-4.689718e-07	3.125486e-04	-1.000000e+00
4.267000e-05	-1.614292e-07	2.028550e-03	-7.654551e+03	5.068296e-28	3.615201e-23	-3.744957e-19	-4.695317e-07	3.125486e-04	-1.000000e+00
4.268000e-05	-1.591066e-07	2.201724e-03	-7.656345e+03	4.627631e-28	3.615201e-23	-3.744957e-19	-4.700916e-07	3.125486e-04	-1.000000e+00
4.269000e-05	-1.569962e-07	2.374898e-03	-7.658139e+03	4.184286e-28	3.615201e-23	-3.744957e-19	-4.706516e-07	3.125486e-04	-1.000000e+00
4.270000e-05	-1.550986e-07	2.548072e-03	-7.659933e+03	3.738517e-28	3.615201e-23	-3.744957e-19	-4.712116e-07	3.125486e-04	-1.000000e+00
4.271000e-05	-1.534149e-07	2.721246e-03	-7.661727e+03	3.290580e-28	3.615201e-23	-3.744957e-19	-4.717715e-07	3.125486e-04	-1.000000e+00
4.272000e-05	-1.588077e-07	2.769071e-03	-7.663521e+03	-1.730665e-27	-1.078049e-24	-3.744957e-19	-4.897523e-07	-9.320181e-06	-1.000000e+00
4.273000e-05	-1.670460e-07	2.763907e-03	-7.665315e+03	-1.708902e-27	-1.078049e-24	-3.744957e-19	-4.897459e-07	-9.320181e-06	-1.000000e+00
4.274000e-05	-1.751781e-07	2.758743e-03	-7.667109e+03	-1.686149e-27	-1.078049e-24	-3.744957e-19	-4.897394e-07	-9.320181e-06	-1.000000e+00
4.275000e-05	-1.831984e-07	2.753579e-03	-7.668903e+03	-1.662419e-27	-1.078049e-24	-3.744957e-19	-4.897329e-07	-9.320181e-06	-1.000000e+00
4.276000e-05	-1.911029e-07	2.748415e-03	-7.670696e+03	-1.637727e-27	-1.078049e-24	-3.744957e-19	-4.897263e-07	-9.320181e-06	-1.000000e+00
4.277000e-05	-1.988866e-07	2.743251e-03	-7.672490e+03	-1.612085e-27	-1.078049e-24	-3.744957e-19	-4.897197e-07	-9.320181e-06	-1.000000e+00
4.278000e-05	-2.065455e-07	2.738087e-03	-7.674284e+03	-1.585508e-27	-1.078049e-24	-3.744957e-19	-4.897130e-07	-9.320181e-06	-1.000000e+00
4.279000e-05	-2.042913e-07	2.862900e-03	-7.676078e+03	1.197102e-27	3.584538e-23	-3.744957e-19	-4.658834e-07	3.098978e-04	-1.000000e+00
4.280000e-05	-1.986477e-07	3.034605e-03	-7.677872e+03	1.159127e-27	3.584538e-23	-3.744957e-19	-4.664334e-07	3.098978e-04	-1.000000e+00
4.281000e-05	-1.931877e-07	3.206310e-03	-7.679666e+03	1.120481e-27	3.584538e-23	-3.744957e-19	-4.669835e-07	3.098978e-04	-1.000000e+00
4.282000e-05	-1.879145e-07	3.378015e-03	-7.681460e+03	1.081186e-27	3.584538e-23	-3.744957e-19	-4.675336e-07	3.098978e-04	-1.000000e+00
4.283000e-05	-1.828309e-07	3.549721e-03	-7.683254e+03	1.041264e-27	3.584538e-23	-3.744957e-19	-4.680838e-07	3.098978e-04	-1.000000e+00
4.284000e-05	-1.779399e-07	3.721426e-03	-7.685048e+03	1.000739e-27	3.584538e-23	-3.744957e-19	-4.686340e-07	3.098978e-04	-1.000000e+00
4.285000e-05	-1.732443e-07	3.893131e-03	-7.686842e+03	9.596333e-28	3.584538e-23	-3.744957e-19	-4.691842e-07	3.098978e-04	-1.000000e+00
4.286000e-05	-1.771911e-07	3.870814e-03	-7.688635e+03	-1.361081e-27	-1.696657e-23	-3.744957e-19	-4.894412e-07	-1.466828e-04	-1.000000e+00
4.287000e-05	-1.836886e-07	3.789542e-03	-7.690429e+03	-1.351581e-27	-1.696657e-23	-3.744957e-19	-4.895590e-07	-1.466828e-04	-1.000000e+00
4.288000e-05	-1.901387e-07	3.708269e-03	-7.692223e+03	-1.341299e-27	-1.696657e-23	-3.744957e-19	-4.896768e-07	-1.466828e-04	-1.000000e+00
4.289000e-05	-1.965375e-07	3.626996e-03	-7.694017e+03	-1.330240e-27	-1.696657e-23	-3.744957e-19	-4.897945e-07	-1.466828e-04	-1.000000e+00
4.290000e-05	-2.028815e-07	3.545724e-03	-7.695811e+03	-1.318410e-27	-1.696657e-23	-3.744957e-19	-4.899121e-07	-1.466828e-04	-1.000000e+00
4.291000e-05	-2.091669e-07	3.464451e-03	-7.697605e+03	-1.305816e-27	-1.696657e-23	-3.744957e-19	-4.900298e-07	-1.466828e-04	-1.000000e+00
4.292000e-05	-2.153904e-07	3.383179e-03	-7.699399e+03	-1.292466e-27	-1.696657e-23	-3.744957e-19	-4.901473e-07	-1.466828e-04	-1.000000e+00
4.293000e-05	-2.104411e-07	3.475756e-03	-7.701193e+03	1.612838e-27	2.845855e-23	-3.744957e-19	-4.652645e-07	2.460356e-04	-1.000000e+00
4.294000e-05	-2.027476e-07	3.612077e-03	-7.702987e+03	1.599312e-27	2.845855e-23	-3.744957e-19	-4.656085e-07	2.460356e-04	-1.000000e+00
4.295000e-05	-1.951207e-07	3.748398e-03	-7.704781e+03	1.584860e-27	2.845855e-23	-3.744957e-19	-4.659526e-07	2.460356e-04	-1.000000e+00
4.296000e-05	-1.875653e-07	3.884719e-03	-7.706574e+03	1.569489e-27	2.845855e-23	-3.744957e-19	-4.662967e-07	2.460356e-04	-1.000000e+00
4.297000e-05	-1.800857e-07	4.021040e-03	-7.708368e+03	1.553209e-27	2.845855e-23	-3.744957e-19	-4.666409e-07	2.460356e-04	-1.000000e+00
4.298000e-05	-1.726863e-07	4.157361e-03	-7.710162e+03	1.536029e-27	2.845855e-23	-3.744957e-19	-4.669851e-07	2.460356e-04	-1.000000e+00
4.299000e-05	-1.653713e-07	4.293682e-03	-7.711956e+03	1.517959e-27	2.845855e-23	-3.744957e-19	-4.673294e-07	2.460356e-04	-1.000000e+00
4.300000e-05	-1.669461e-07	4.199141e-03	-7.713750e+03	-7.114637e-28	-2.950292e-23	-3.744957e-19	-4.867880e-07	-2.550647e-04	-1.000000e+00
4.301000e-05	-1.704049e-07	4.057817e-03	-7.715544e+03	-7.326127e-28	-2.950292e-23	-3.744957e-19	-4.871586e-07	-2.550647e-04	-1.000000e+00
4.302000e-05	-1.739641e-07	3.916494e-03	-7.717338e+03	-7.533382e-28	-2.950292e-23	-3.744957e-19	-4.875291e-07	-2.550647e-04	-1.000000e+00
4.303000e-05	-1.776213e-07	3.775170e-03	-7.719132e+03	-7.736273e-28	-2.950292e-23	-3.744957e-19	-4.878996e-07	-2.550647e-04	-1.000000e+00
4.304000e-05	-1.813747e-07	3.633846e-03	-7.720926e+03	-7.934679e-28	-2.950292e-23	-3.744957e-19	-4.882700e-07	-2.550647e-04	-1.000000e+00
4.305000e-05	-1.852221e-07	3.492522e-03	-7.722719e+03	-8.128484e-28	-2.950292e-23	-3.744957e-19	-4.886405e-07	-2.550647e-04	-1.000000e+00
4.306000e-05	-1.891612e-07	3.351198e-03	-7.724513e+03	-8.317572e-28	-2.950292e-23	-3.744957e-19	-4.890109e-07	-2.550647e-04	-1.000000e+00
4.307000e-05	-1.825812e-07	3.395827e-03	-7.726307e+03	1.727637e-27	1.545096e-23	-3.744957e-19	-4.670902e-07	1.335798e-04	-1.000000e+00
4.308000e-05	-1.742772e-07	3.469839e-03	-7.728101e+03	1.739357e-27	1.545096e-23	-3.744957e-19	-4.671867e-07	1.335798e-04	-1.000000e+00
4.309000e-05	-1.659192e-07	3.543852e-03	-7.729895e+03	1.750069e-27	1.545096e-23	-3.744957e-19	-4.672833e-07	1.335798e-04	-1.000000e+00
4.310000e-05	-1.575126e-07	3.617864e-03	-7.731689e+03	1.759768e-27	1.545096e-23	-3.744957e-19	-4.673799e-07	1.335798e-04	-1.000000e+00
4.311000e-05	-1.490618e-07	3.691877e-03	-7.733483e+03	1.768447e-27	1.545096e-23	-3.744957e-19	-4.674766e-07	1.335798e-04	-1.000000e+00
4.312000e-05	-1.405718e-07	3.765890e-03	-7.735277e+03	1.776101e-27	1.545096e-23	-3.744957e-19	-4.675734e-07	1.335798e-04	-1.000000e+00
4.313000e-05	-1.320485e-07	3.839875e-03	-7.737071e+03	1.726932e-27	1.382873e-23	-3.744957e-19	-4.681526e-07	1.195549e-04	-1.000000e+00
4.314000e-05	-1.311679e-07	3.692285e-03	-7.738865e+03	-2.401406e-29	-3.621275e-23	-3.744957e-19	-4.834390e-07	-3.130738e-04	-1.000000e+00
4.315000e-05	-1.313972e-07	3.518821e-03	-7.740658e+03	-7.180895e-29	-3.621275e-23	-3.744957e-19	-4.840011e-07	-3.130738e-04	-1.000000e+00
4.316000e-05	-1.318555e-07	3.345356e-03	-7.742452e+03	-1.195608e-28	-3.621275e-23	-3.744957e-19	-4.845632e-07	-3.130738e-04	-1.000000e+00
4.317000e-05	-1.325425e-07	3.171891e-03	-7.744246e+03	-1.672431e-28	-3.621275e-23	-3.744957e-19	-4.851252e-07	-3.130738e-04	-1.000000e+00
4.318000e-05	-1.334575e-07	2.998426e-03	-7.746040e+03	-2.148283e-28	-3.621275e-23	-3.744957e-19	-4.856873e-07	-3.130738e-04	-1.000000e+00
4.319000e-05	-1.346003e-07	2.824961e-03	-7.747834e+03	-2.622887e-28	-3.621275e-23	-3.744957e-19	-4.862493e-07	-3.130738e-04	-1.000000e+00
4.320000e-05	-1.359393e-07	2.652095e-03	-7.749628e+03	1.490167e-29	-2.988268e-23	-3.744957e-19	-4.840059e-07	-2.583479e-04	-1.000000e+00
4.321000e-05	-1.292966e-07	2.636330e-03	-7.751422e+03	1.533365e-27	-6.073369e-25	-3.744957e-19	-4.710288e-07	-5.250685e-06	-1.000000e+00
4.322000e-05	-1.219096e-07	2.633421e-03	-7.753216e+03	1.550653e-27	-6.073369e-25	-3.744957e-19	-4.710223e-07	-5.250685e-06	-1.000000e+00
4.323000e-05	-1.144420e-07	2.630511e-03	-7.755010e+03	1.567042e-27	-6.073369e-25	-3.744957e-19	-4.710160e-07	-5.250685e-06	-1.000000e+00
4.324000e-05	-1.068983e-07	2.627602e-03	-7.756803e+03	1.582523e-27	-6.073369e-25	-3.744957e-19	-4.710096e-07	-5.250685e-06	-1.000000e+00
4.325000e-05	-9.928243e-08	2.624693e-03	-7.758597e+03	1.597087e-27	-6.073369e-25	-3.744957e-19	-4.710033e-07	-5.250685e-06	-1.000000e+00
4.326000e-05	-9.159901e-08	2.621784e-03	-7.760391e+03	1.610725e-27	-6.073369e-25	-3.744957e-19	-4.709971e-07	-5.250685e-06	-1.000000e+00
4.327000e-05	-8.391491e-08	2.616939e-03	-7.762185e+03	1.260097e-27	-1.190680e-23	-3.744957e-19	-4.741321e-07	-1.029391e-04	-1.000000e+00
4.328000e-05	-8.136344e-08	2.454243e-03	-7.763979e+03	4.490506e-28	-3.577032e-23	-3.744957e-19	-4.812422e-07	-3.092489e-04	-1.000000e+00
4.329000e-05	-7.933787e-08	2.282897e-03	-7.765773e+03	3.966933e-28	-3.577032e-23	-3.744957e-19	-4.817908e-07	-3.092489e-04	-1.000000e+00
4.330000e-05	-7.756354e-08	2.111551e-03	-7.767567e+03	3.441056e-28	-3.577032e-23	-3.744957e-19	-4.823395e-07	-3.092489e-04	-1.000000e+00
4.331000e-05	-7.604170e-08	1.940206e-03	-7.769361e+03	2.913189e-28	-3.577032e-23	-3.744957e-19	-4.828882e-07	-3.092489e-04	-1.000000e+00
4.332000e-05	-7.477288e-08	1.768860e-03	-7.771155e+03	2.383638e-28	-3.577032e-23	-3.744957e-19	-4.834369e-07	-3.092489e-04	-1.000000e+00
4.333000e-05	-7.375805e-08	1.597514e-03	-7.772949e+03	1.852702e-28	-3.577032e-23	-3.744957e-19	-4.839856e-07	-3.092489e-04	-1.000000e+00
4.334000e-05	-7.288459e-08	1.428396e-03	-7.774742e+03	5.895834e-28	-2.680110e-23	-3.744957e-19	-4.805789e-07	-2.317063e-04	-1.000000e+00
4.335000e-05	-6.771231e-08	1.346203e-03	-7.776536e+03	1.109360e-27	-1.654684e-23	-3.744957e-19	-4.761709e-07	-1.430541e-04	-1.000000e+00
4.336000e-05	-6.240704e-08	1.266941e-03	-7.778330e+03	1.105606e-27	-1.654684e-23	-3.744957e-19	-4.762835e-07	-1.430541e-04	-1.000000e+00
4.337000e-05	-5.712113e-08	1.187679e-03	-7.780124e+03	1.101212e-27	-1.654684e-23	-3.744957e-19	-4.763961e-07	-1.430541e-04	-1.000000e+00
4.338000e-05	-5.185798e-08	1.108417e-03	-7.781918e+03	1.096179e-27	-1.654684e-23	-3.744957e-19	-4.765088e-07	-1.430541e-04	-1.000000e+00
4.339000e-05	-4.662040e-08	1.029155e-03	-7.783712e+03	1.090512e-27	-1.654684e-23	-3.744957e-19	-4.766215e-07	-1.430541e-04	-1.000000e+00
4.340000e-05	-4.141148e-08	9.498931e-04	-7.785506e+03	1.084212e-27	-1.654684e-23	-3.744957e-19	-4.767343e-07	-1.430541e-04	-1.000000e+00
4.341000e-05	-3.633194e-08	8.683022e-04	-7.787300e+03	7.768980e-28	-2.370473e-23	-3.744957e-19	-4.794441e-07	-2.049370e-04	-1.000000e+00
4.342000e-05	-3.356425e-08	7.338733e-04	-7.789094e+03	5.526079e-28	-2.826251e-23	-3.744957e-19	-4.814320e-07	-2.443408e-04	-1.000000e+00
4.343000e-05	-3.099855e-08	5.984913e-04	-7.790887e+03	5.185526e-28	-2.826251e-23	-3.744957e-19	-4.817725e-07	-2.443408e-04	-1.000000e+00
4.344000e-05	-2.859703e-08	4.631092e-04	-7.792681e+03	4.841968e-28	-2.826251e-23	-3.744957e-19	-4.821131e-07	-2.443408e-04	-1.000000e+00
4.345000e-05	-2.636045e-08	3.277272e-04	-7.794475e+03	4.495603e-28	-2.826251e-23	-3.744957e-19	-4.824536e-07	-2.443408e-04	-1.000000e+00
4.346000e-05	-2.429060e-08	1.923451e-04	-7.796269e+03	4.146634e-28	-2.826251e-23	-3.744957e-19	-4.827942e-07	-2.443408e-04	-1.000000e+00
4.347000e-05	-2.238814e-08	5.696309e-05	-7.798063e+03	3.795263e-28	-2.826251e-23	-3.744957e-19	-4.831348e-07	-2.443408e-04	-1.000000e+00
4.348000e-05	-2.056976e-08	-7.867721e-05	-7.799857e+03	5.545774e-28	-2.894321e-23	-3.744957e-19	-4.816564e-07	-2.502257e-04	-1.000000e+00
4.349000e-05	-1.768797e-08	-2.185952e-04	-7.801651e+03	5.842330e-28	-2.921709e-23	-3.744957e-19	-4.814325e-07	-2.525935e-04	-1.000000e+00
4.350000e-05	-1.498222e-08	-3.585498e-04	-7.803445e+03	5.454960e-28	-2.921709e-23	-3.744957e-19	-4.817969e-07	-2.525935e-04	-1.000000e+00
4.351000e-05	-1.246259e-08	-4.985044e-04	-7.805239e+03	5.064430e-28	-2.921709e-23	-3.744957e-19	-4.821614e-07	-2.525935e-04	-1.000000e+00
4.352000e-05	-1.013069e-08	-6.384590e-04	-7.807033e+03	4.670964e-28	-2.921709e-23	-3.744957e-19	-4.825259e-07	-2.525935e-04	-1.000000e+00
4.353000e-05	-7.988021e-09	-7.784136e-04	-7.808826e+03	4.274792e-28	-2.921709e-23	-3.744957e-19	-4.828904e-07	-2.525935e-04	-1.000000e+00
4.354000e-05	-6.035336e-09	-9.183682e-04	-7.810620e+03	3.876142e-28	-2.921709e-23	-3.744957e-19	-4.832549e-07	-2.525935e-04	-1.000000e+00
4.355000e-05	-4.299494e-09	-1.052317e-03	-7.812414e+03	2.969471e-28	-1.663474e-23	-3.744957e-19	-4.840567e-07	-1.438140e-04	-1.000000e+00
4.356000e-05	-2.926782e-09	-1.125077e-03	-7.814208e+03	2.819738e-28	-1.517267e-23	-3.744957e-19	-4.842025e-07	-1.311738e-04	-1.000000e+00
4.357000e-05	-1.598167e-09	-1.197757e-03	-7.816002e+03	2.728097e-28	-1.517267e-23	-3.744957e-19	-4.842967e-07	-1.311738e-04	-1.000000e+00
4.358000e-05	-3.135341e-10	-1.270436e-03	-7.817796e+03	2.634874e-28	-1.517267e-23	-3.744957e-19	-4.843909e-07	-1.311738e-04	-1.000000e+00
4.359000e-05	9.260930e-10	-1.343116e-03	-7.819590e+03	2.540126e-28	-1.517267e-23	-3.744957e-19	-4.844851e-07	-1.311738e-04	-1.000000e+00
4.360000e-05	2.119904e-09	-1.415795e-03	-7.821384e+03	2.443905e-28	-1.517267e-23	-3.744957e-19	-4.845793e-07	-1.311738e-04	-1.000000e+00
4.361000e-05	3.267374e-09	-1.488475e-03	-7.823178e+03	2.346266e-28	-1.517267e-23	-3.744957e-19	-4.846735e-07	-1.311738e-04	-1.000000e+00
4.362000e-05	4.332918e-09	-1.573211e-03	-7.824971e+03	1.621773e-28	-3.611726e-23	-3.744957e-19	-4.853085e-07	-3.122482e-04	-1.000000e+00
4.363000e-05	4.956817e-09	-1.746219e-03	-7.826765e+03	9.828649e-29	-3.611726e-23	-3.744957e-19	-4.858687e-07	-3.122482e-04	-1.000000e+00
4.364000e-05	5.274487e-09	-1.919226e-03	-7.828559e+03	3.433883e-29	-3.611726e-23	-3.744957e-19	-4.864288e-07	-3.122482e-04	-1.000000e+00
4.365000e-05	5.285727e-09	-2.092234e-03	-7.830353e+03	-2.962901e-29	-3.611726e-23	-3.744957e-19	-4.869889e-07	-3.122482e-04	-1.000000e+00
4.366000e-05	4.990781e-09	-2.265241e-03	-7.832147e+03	-9.357992e-29	-3.611726e-23	-3.744957e-19	-4.875491e-07	-3.122482e-04	-1.000000e+00
4.367000e-05	4.389506e-09	-2.438249e-03	-7.833941e+03	-1.574770e-28	-3.611726e-23	-3.744957e-19	-4.881092e-07	-3.122482e-04	-1.000000e+00
4.368000e-05	3.482413e-09	-2.611256e-03	-7.835735e+03	-2.212831e-28	-3.611726e-23	-3.744957e-19	-4.886693e-07	-3.122482e-04	-1.000000e+00
4.369000e-05	2.300837e-09	-2.757147e-03	-7.837529e+03	-2.390054e-28	9.129309e-25	-3.744957e-19	-4.888321e-07	7.892670e-06	-1.000000e+00
4.370000e-05	1.160302e-09	-2.752774e-03	-7.839323e+03	-2.371455e-28	9.129309e-25	-3.744957e-19	-4.888269e-07	7.892670e-06	-1.000000e+00
4.371000e-05	2.904699e-11	-2.748401e-03	-7.841117e+03	-2.351480e-28	9.129309e-25	-3.744957e-19	-4.888216e-07	7.892670e-06	-1.000000e+00
4.372000e-05	-1.092417e-09	-2.744028e-03	-7.842910e+03	-2.330142e-28	9.129309e-25	-3.744957e-19	-4.888163e-07	7.892669e-06	-1.000000e+00
4.373000e-05	-2.203294e-09	-2.739655e-03	-7.844704e+03	-2.307462e-28	9.129309e-25	-3.744957e-19	-4.888110e-07	7.892669e-06	-1.000000e+00
4.374000e-05	-3.302986e-09	-2.735282e-03	-7.846498e+03	-2.283436e-28	9.129309e-25	-3.744957e-19	-4.888057e-07	7.892669e-06	-1.000000e+00
4.375000e-05	-4.390813e-09	-2.730909e-03	-7.848292e+03	-2.258084e-28	9.129309e-25	-3.744957e-19	-4.888004e-07	7.892669e-06	-1.000000e+00
4.376000e-05	-5.407216e-09	-2.759122e-03	-7.850086e+03	-1.618138e-28	-3.588403e-23	-3.744957e-19	-4.882649e-07	-3.102319e-04	-1.000000e+00
4.377000e-05	-6.330509e-09	-2.931012e-03	-7.851880e+03	-2.235900e-28	-3.588403e-23	-3.744957e-19	-4.888177e-07	-3.102319e-04	-1.000000e+00
4.378000e-05	-7.549190e-09	-3.102903e-03	-7.853674e+03	-2.852370e-28	-3.588403e-23	-3.744957e-19	-4.893704e-07	-3.102319e-04	-1.000000e+00
4.379000e-05	-9.062802e-09	-3.274793e-03	-7.855468e+03	-3.467180e-28	-3.588403e-23	-3.744957e-19	-4.899232e-07	-3.102319e-04	-1.000000e+00
4.380000e-05	-1.087056e-08	-3.446684e-03	-7.857262e+03	-4.079984e-28	-3.588403e-23	-3.744957e-19	-4.904759e-07	-3.102319e-04	-1.000000e+00
4.381000e-05	-1.297131e-08	-3.618574e-03	-7.859056e+03	-4.690430e-28	-3.588403e-23	-3.744957e-19	-4.910286e-07	-3.102319e-04	-1.000000e+00
4.382000e-05	-1.536388e-08	-3.790464e-03	-7.860849e+03	-5.298153e-28	-3.588403e-23	-3.744957e-19	-4.915813e-07	-3.102319e-04	-1.000000e+00
